method,profile,accuracy,mean_latency_ms,p95_latency_ms,deadline_miss_rate,mean_upload_kb,mean_energy_j,exit_rate,offload_rate,local_rate,selective_error,action_cloud_raw_rate,action_split_l1_rate,action_split_l2_rate,action_split_l3_rate,action_local_full_rate,dataset,seed,alpha
conformal_exit,congested,0.9098333333333334,21.19877205821189,19.199,0.00875,0.010583333333333333,0.009889260583333332,0.9894166666666667,0.010583333333333333,0.0,0.08683567758780426,0.010583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
crc_exit,congested,0.9398333333333333,32.52924480539541,72.43078206090439,0.04875,0.060333333333333336,0.012268651083333333,0.9396666666666667,0.060333333333333336,0.0,0.037335934728627174,0.060333333333333336,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
coda_sc,congested,0.9098333333333334,20.41017930833334,19.199,0.0,0.0,0.010205554083333332,0.9894166666666667,0.0,0.010583333333333333,0.08683567758780426,0.0,0.0,0.0,0.0,0.010583333333333333,fashion_mnist,29,0.1
coda_risk,congested,0.9398333333333333,28.143047458333342,60.7726,0.0,0.0,0.01407177308333333,0.9396666666666667,0.0,0.060333333333333336,0.037335934728627174,0.0,0.0,0.0,0.0,0.060333333333333336,fashion_mnist,29,0.1
local_only,mixed,0.9428333333333333,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,29,0.1
cloud_only,mixed,0.9428333333333333,176.01049736058386,500.7313713353071,0.7328333333333333,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
static_split,mixed,0.9428333333333333,176.01049736058386,500.7313713353071,0.7328333333333333,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
oracle_split,mixed,0.9428333333333333,176.01049736058386,500.7313713353071,0.7328333333333333,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
confidence_exit,mixed,0.9254166666666667,22.649518952146483,41.8829,0.0015,0.0019166666666666666,0.011197607749999998,0.9980833333333333,0.0019166666666666666,0.0,0.07364114552893045,0.0019166666666666666,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
branchynet,mixed,0.9246666666666666,23.690814864771703,41.8829,0.00375,0.004916666666666666,0.011448143,0.9950833333333333,0.004916666666666666,0.0,0.07336069005945901,0.004916666666666666,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
deadline_greedy,mixed,0.9428333333333333,176.01049736058386,500.7313713353071,0.7328333333333333,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
aodpart,mixed,0.9254166666666667,22.516611339035503,41.8829,0.00016666666666666666,0.00016666666666666666,0.01124990825,0.9980833333333333,0.00016666666666666666,0.00175,0.07364114552893045,0.00016666666666666666,0.0,0.0,0.0,0.00175,fashion_mnist,29,0.1
conformal_exit,mixed,0.9098333333333334,21.649950803271427,19.199,0.008,0.010583333333333333,0.009889260583333332,0.9894166666666667,0.010583333333333333,0.0,0.08683567758780426,0.010583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
crc_exit,mixed,0.9398333333333333,35.463792874327815,64.5499,0.045083333333333336,0.060333333333333336,0.012268651083333333,0.9396666666666667,0.060333333333333336,0.0,0.037335934728627174,0.060333333333333336,0.0,0.0,0.0,0.0,fashion_mnist,29,0.1
coda_sc,mixed,0.9098333333333334,20.41017930833334,19.199,0.0,0.0,0.010205554083333332,0.9894166666666667,0.0,0.010583333333333333,0.08683567758780426,0.0,0.0,0.0,0.0,0.010583333333333333,fashion_mnist,29,0.1
coda_risk,mixed,0.9398333333333333,28.143047458333342,60.7726,0.0,0.0,0.01407177308333333,0.9396666666666667,0.0,0.060333333333333336,0.037335934728627174,0.0,0.0,0.0,0.0,0.060333333333333336,fashion_mnist,29,0.1
local_only,wifi,0.9414166666666667,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,42,0.1
cloud_only,wifi,0.9414166666666667,40.923594842877236,79.19887068160732,0.06241666666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
static_split,wifi,0.9414166666666667,40.923594842877236,79.19887068160732,0.06241666666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
oracle_split,wifi,0.9414166666666667,40.923594842877236,79.19887068160732,0.06241666666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
confidence_exit,wifi,0.92375,22.360455999445193,41.8829,0.0004166666666666667,0.003416666666666667,0.011102688166666666,0.9965833333333334,0.003416666666666667,0.0,0.07458817626891881,0.003416666666666667,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
branchynet,wifi,0.9190833333333334,22.89006868672206,41.8829,0.0004166666666666667,0.004583333333333333,0.011348128416666665,0.9954166666666666,0.004583333333333333,0.0,0.07835914608622854,0.004583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
deadline_greedy,wifi,0.9414166666666667,40.923594842877236,79.19887068160732,0.06241666666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
aodpart,wifi,0.92375,22.360455999445193,41.8829,0.0004166666666666667,0.003416666666666667,0.011102688166666666,0.9965833333333334,0.003416666666666667,0.0,0.07458817626891881,0.003416666666666667,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
conformal_exit,wifi,0.9063333333333333,20.25466615772368,19.199,0.0005,0.010666666666666666,0.00991306975,0.9893333333333333,0.010666666666666666,0.0,0.08911725067385445,0.010666666666666666,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
crc_exit,wifi,0.9386666666666666,27.53079181358417,64.5499,0.0033333333333333335,0.05658333333333333,0.012620263416666664,0.9434166666666667,0.05658333333333333,0.0,0.03895415599328681,0.05658333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
coda_sc,wifi,0.9063333333333333,20.25466615772368,19.199,0.0005,0.010666666666666666,0.00991306975,0.9893333333333333,0.010666666666666666,0.0,0.08911725067385445,0.010666666666666666,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
coda_risk,wifi,0.9386666666666666,27.53079181358417,64.5499,0.0033333333333333335,0.05658333333333333,0.012620263416666664,0.9434166666666667,0.05658333333333333,0.0,0.03895415599328681,0.05658333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
local_only,lte,0.9414166666666667,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,42,0.1
cloud_only,lte,0.9414166666666667,76.66139144705217,135.0601777179718,0.4126666666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
static_split,lte,0.9414166666666667,76.66139144705217,135.0601777179718,0.4126666666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
oracle_split,lte,0.9414166666666667,76.66139144705217,135.0601777179718,0.4126666666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
confidence_exit,lte,0.92375,22.44146120086094,41.8829,0.0010833333333333333,0.003416666666666667,0.011102688166666666,0.9965833333333334,0.003416666666666667,0.0,0.07458817626891881,0.003416666666666667,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
branchynet,lte,0.9190833333333334,23.06516007632805,41.8829,0.0015,0.004583333333333333,0.011348128416666665,0.9954166666666666,0.004583333333333333,0.0,0.07835914608622854,0.004583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
deadline_greedy,lte,0.9414166666666667,76.66139144705217,135.0601777179718,0.4126666666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
aodpart,lte,0.92375,22.432294125463052,41.8829,0.0008333333333333334,0.003,0.011115140666666667,0.9965833333333334,0.003,0.0004166666666666667,0.07458817626891881,0.003,0.0,0.0,0.0,0.0004166666666666667,fashion_mnist,42,0.1
conformal_exit,lte,0.9063333333333333,20.669445770312446,19.199,0.0045,0.010666666666666666,0.00991306975,0.9893333333333333,0.010666666666666666,0.0,0.08911725067385445,0.010666666666666666,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
crc_exit,lte,0.9386666666666666,29.453560691898137,64.5499,0.023333333333333334,0.05658333333333333,0.012620263416666664,0.9434166666666667,0.05658333333333333,0.0,0.03895415599328681,0.05658333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
coda_sc,lte,0.9063333333333333,20.46278095833334,19.199,0.0,0.0,0.010231853749999999,0.9893333333333333,0.0,0.010666666666666666,0.08911725067385445,0.0,0.0,0.0,0.0,0.010666666666666666,fashion_mnist,42,0.1
coda_risk,lte,0.9386666666666666,28.622149191666672,64.5499,0.0,0.0,0.014311312916666666,0.9434166666666667,0.0,0.05658333333333333,0.03895415599328681,0.0,0.0,0.0,0.0,0.05658333333333333,fashion_mnist,42,0.1
local_only,congested,0.9414166666666667,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,42,0.1
cloud_only,congested,0.9414166666666667,135.58701120477545,274.758489114541,0.8144166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
static_split,congested,0.9414166666666667,135.58701120477545,274.758489114541,0.8144166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
oracle_split,congested,0.9414166666666667,135.58701120477545,274.758489114541,0.8144166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
confidence_exit,congested,0.92375,22.619665813121305,41.8829,0.0023333333333333335,0.003416666666666667,0.011102688166666666,0.9965833333333334,0.003416666666666667,0.0,0.07458817626891881,0.003416666666666667,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
branchynet,congested,0.9190833333333334,23.360977903463656,41.8829,0.0035,0.004583333333333333,0.011348128416666665,0.9954166666666666,0.004583333333333333,0.0,0.07835914608622854,0.004583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
deadline_greedy,congested,0.9414166666666667,135.58701120477545,274.758489114541,0.8144166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
aodpart,congested,0.92375,22.408822316666676,41.8829,0.0,0.0,0.011204798666666667,0.9965833333333334,0.0,0.003416666666666667,0.07458817626891881,0.0,0.0,0.0,0.0,0.003416666666666667,fashion_mnist,42,0.1
conformal_exit,congested,0.9063333333333333,21.285438356819455,19.199,0.008083333333333333,0.010666666666666666,0.00991306975,0.9893333333333333,0.010666666666666666,0.0,0.08911725067385445,0.010666666666666666,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
crc_exit,congested,0.9386666666666666,32.8282900148919,64.5499,0.0445,0.05658333333333333,0.012620263416666664,0.9434166666666667,0.05658333333333333,0.0,0.03895415599328681,0.05658333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
coda_sc,congested,0.9063333333333333,20.46278095833334,19.199,0.0,0.0,0.010231853749999999,0.9893333333333333,0.0,0.010666666666666666,0.08911725067385445,0.0,0.0,0.0,0.0,0.010666666666666666,fashion_mnist,42,0.1
coda_risk,congested,0.9386666666666666,28.622149191666672,64.5499,0.0,0.0,0.014311312916666666,0.9434166666666667,0.0,0.05658333333333333,0.03895415599328681,0.0,0.0,0.0,0.0,0.05658333333333333,fashion_mnist,42,0.1
local_only,mixed,0.9414166666666667,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,42,0.1
cloud_only,mixed,0.9414166666666667,178.09068999521543,500.21506830808414,0.7419166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
static_split,mixed,0.9414166666666667,178.09068999521543,500.21506830808414,0.7419166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
oracle_split,mixed,0.9414166666666667,178.09068999521543,500.21506830808414,0.7419166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
confidence_exit,mixed,0.92375,22.927990927709466,41.8829,0.0020833333333333333,0.003416666666666667,0.011102688166666666,0.9965833333333334,0.003416666666666667,0.0,0.07458817626891881,0.003416666666666667,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
branchynet,mixed,0.9190833333333334,23.421543518433822,41.8829,0.002916666666666667,0.004583333333333333,0.011348128416666665,0.9954166666666666,0.004583333333333333,0.0,0.07835914608622854,0.004583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
deadline_greedy,mixed,0.9414166666666667,178.09068999521543,500.21506830808414,0.7419166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
aodpart,mixed,0.92375,22.422435293503465,41.8829,8.333333333333333e-05,8.333333333333333e-05,0.011202308166666666,0.9965833333333334,8.333333333333333e-05,0.0033333333333333335,0.07458817626891881,8.333333333333333e-05,0.0,0.0,0.0,0.0033333333333333335,fashion_mnist,42,0.1
conformal_exit,mixed,0.9063333333333333,21.726926108389048,19.199,0.008166666666666666,0.010666666666666666,0.00991306975,0.9893333333333333,0.010666666666666666,0.0,0.08911725067385445,0.010666666666666666,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
crc_exit,mixed,0.9386666666666666,34.6612103848104,64.5499,0.040916666666666664,0.05658333333333333,0.012620263416666664,0.9434166666666667,0.05658333333333333,0.0,0.03895415599328681,0.05658333333333333,0.0,0.0,0.0,0.0,fashion_mnist,42,0.1
coda_sc,mixed,0.9063333333333333,20.476003508502856,19.199,8.333333333333333e-05,0.00016666666666666666,0.010226872749999998,0.9893333333333333,0.00016666666666666666,0.0105,0.08911725067385445,0.00016666666666666666,0.0,0.0,0.0,0.0105,fashion_mnist,42,0.1
coda_risk,mixed,0.9386666666666666,28.622603014674926,64.5499,0.0,8.333333333333333e-05,0.014308822416666667,0.9434166666666667,8.333333333333333e-05,0.0565,0.03895415599328681,8.333333333333333e-05,0.0,0.0,0.0,0.0565,fashion_mnist,42,0.1
local_only,wifi,0.9420833333333334,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,101,0.1
cloud_only,wifi,0.9420833333333334,41.32305088235723,80.05638583555809,0.06708333333333333,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
static_split,wifi,0.9420833333333334,41.32305088235723,80.05638583555809,0.06708333333333333,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
oracle_split,wifi,0.9420833333333334,41.32305088235723,80.05638583555809,0.06708333333333333,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
confidence_exit,wifi,0.92525,22.268133913050693,41.8829,8.333333333333333e-05,0.004,0.011052981916666666,0.996,0.004,0.0,0.07237282463186077,0.004,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
branchynet,wifi,0.923,22.95599953851111,41.8829,0.0,8.333333333333333e-05,0.01147604125,0.9999166666666667,8.333333333333333e-05,0.0,0.07692307692307693,8.333333333333333e-05,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
deadline_greedy,wifi,0.9420833333333334,41.32305088235723,80.05638583555809,0.06708333333333333,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
aodpart,wifi,0.92525,22.268133913050693,41.8829,8.333333333333333e-05,0.004,0.011052981916666666,0.996,0.004,0.0,0.07237282463186077,0.004,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
conformal_exit,wifi,0.909,20.175782295725497,19.199,0.0005833333333333334,0.007583333333333333,0.009918453083333332,0.9924166666666666,0.007583333333333333,0.0,0.08875640272063146,0.007583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
crc_exit,wifi,0.94,27.170030445603413,64.5499,0.0045,0.06041666666666667,0.012339714416666666,0.9395833333333333,0.06041666666666667,0.0,0.03609756097560975,0.06041666666666667,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
coda_sc,wifi,0.909,20.175782295725497,19.199,0.0005833333333333334,0.007583333333333333,0.009918453083333332,0.9924166666666666,0.007583333333333333,0.0,0.08875640272063146,0.007583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
coda_risk,wifi,0.94,27.889635352806586,62.182420651572954,0.0014166666666666668,0.02175,0.013495306416666665,0.9395833333333333,0.02175,0.03866666666666667,0.03609756097560975,0.02175,0.0,0.0,0.0,0.03866666666666667,fashion_mnist,101,0.1
local_only,lte,0.9420833333333334,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,101,0.1
cloud_only,lte,0.9420833333333334,77.760377794535,137.00660719046306,0.42575,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
static_split,lte,0.9420833333333334,77.760377794535,137.00660719046306,0.42575,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
oracle_split,lte,0.9420833333333334,77.760377794535,137.00660719046306,0.42575,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
confidence_exit,lte,0.92525,22.42585304719637,41.8829,0.0016666666666666668,0.004,0.011052981916666666,0.996,0.004,0.0,0.07237282463186077,0.004,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
branchynet,lte,0.923,22.96562135499113,41.8829,8.333333333333333e-05,8.333333333333333e-05,0.01147604125,0.9999166666666667,8.333333333333333e-05,0.0,0.07692307692307693,8.333333333333333e-05,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
deadline_greedy,lte,0.9420833333333334,77.760377794535,137.00660719046306,0.42575,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
aodpart,lte,0.92525,22.37229762925235,41.8829,0.0005833333333333334,0.0019166666666666666,0.011115244416666665,0.996,0.0019166666666666666,0.0020833333333333333,0.07237282463186077,0.0019166666666666666,0.0,0.0,0.0,0.0020833333333333333,fashion_mnist,101,0.1
conformal_exit,lte,0.909,20.40765818320848,19.199,0.0025833333333333333,0.007583333333333333,0.009918453083333332,0.9924166666666666,0.007583333333333333,0.0,0.08875640272063146,0.007583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
crc_exit,lte,0.94,29.28110997397079,64.5499,0.024833333333333332,0.06041666666666667,0.012339714416666666,0.9395833333333333,0.06041666666666667,0.0,0.03609756097560975,0.06041666666666667,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
coda_sc,lte,0.909,20.289244791666672,19.199,0.0,0.0,0.010145088583333333,0.9924166666666666,0.0,0.007583333333333333,0.08875640272063146,0.0,0.0,0.0,0.0,0.007583333333333333,fashion_mnist,101,0.1
coda_risk,lte,0.94,28.29016535833334,60.7726,0.0,0.0,0.014145326916666666,0.9395833333333333,0.0,0.06041666666666667,0.03609756097560975,0.0,0.0,0.0,0.0,0.06041666666666667,fashion_mnist,101,0.1
local_only,congested,0.9420833333333334,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,101,0.1
cloud_only,congested,0.9420833333333334,135.73714415603686,279.74188153267335,0.8134166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
static_split,congested,0.9420833333333334,135.73714415603686,279.74188153267335,0.8134166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
oracle_split,congested,0.9420833333333334,135.73714415603686,279.74188153267335,0.8134166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
confidence_exit,congested,0.92525,22.62303190190694,41.8829,0.0031666666666666666,0.004,0.011052981916666666,0.996,0.004,0.0,0.07237282463186077,0.004,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
branchynet,congested,0.923,22.958834474166526,41.8829,8.333333333333333e-05,8.333333333333333e-05,0.01147604125,0.9999166666666667,8.333333333333333e-05,0.0,0.07692307692307693,8.333333333333333e-05,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
deadline_greedy,congested,0.9420833333333334,135.73714415603686,279.74188153267335,0.8134166666666667,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
aodpart,congested,0.92525,22.344279008333338,41.8829,0.0,0.0,0.011172525916666667,0.996,0.0,0.004,0.07237282463186077,0.0,0.0,0.0,0.0,0.004,fashion_mnist,101,0.1
conformal_exit,congested,0.909,20.776577373054536,19.199,0.005916666666666666,0.007583333333333333,0.009918453083333332,0.9924166666666666,0.007583333333333333,0.0,0.08875640272063146,0.007583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
crc_exit,congested,0.94,32.62152532739182,72.39766610716153,0.04908333333333333,0.06041666666666667,0.012339714416666666,0.9395833333333333,0.06041666666666667,0.0,0.03609756097560975,0.06041666666666667,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
coda_sc,congested,0.909,20.289244791666672,19.199,0.0,0.0,0.010145088583333333,0.9924166666666666,0.0,0.007583333333333333,0.08875640272063146,0.0,0.0,0.0,0.0,0.007583333333333333,fashion_mnist,101,0.1
coda_risk,congested,0.94,28.29016535833334,60.7726,0.0,0.0,0.014145326916666666,0.9395833333333333,0.0,0.06041666666666667,0.03609756097560975,0.0,0.0,0.0,0.0,0.06041666666666667,fashion_mnist,101,0.1
local_only,mixed,0.9420833333333334,60.772600000000004,60.7726,0.0,0.0,0.030386000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fashion_mnist,101,0.1
cloud_only,mixed,0.9420833333333334,177.6107759436705,504.3194316478122,0.7351666666666666,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
static_split,mixed,0.9420833333333334,177.6107759436705,504.3194316478122,0.7351666666666666,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
oracle_split,mixed,0.9420833333333334,177.6107759436705,504.3194316478122,0.7351666666666666,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
confidence_exit,mixed,0.92525,22.771187790539823,41.8829,0.0033333333333333335,0.004,0.011052981916666666,0.996,0.004,0.0,0.07237282463186077,0.004,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
branchynet,mixed,0.923,22.965665565529793,41.8829,8.333333333333333e-05,8.333333333333333e-05,0.01147604125,0.9999166666666667,8.333333333333333e-05,0.0,0.07692307692307693,8.333333333333333e-05,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
deadline_greedy,mixed,0.9420833333333334,177.6107759436705,504.3194316478122,0.7351666666666666,1.0,0.0005000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
aodpart,mixed,0.92525,22.351189499038195,41.8829,8.333333333333333e-05,8.333333333333333e-05,0.011170035416666665,0.996,8.333333333333333e-05,0.003916666666666666,0.07237282463186077,8.333333333333333e-05,0.0,0.0,0.0,0.003916666666666666,fashion_mnist,101,0.1
conformal_exit,mixed,0.909,21.12435841943713,19.199,0.00575,0.007583333333333333,0.009918453083333332,0.9924166666666666,0.007583333333333333,0.0,0.08875640272063146,0.007583333333333333,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
crc_exit,mixed,0.94,35.34500819040678,64.56744159884256,0.04533333333333334,0.06041666666666667,0.012339714416666666,0.9395833333333333,0.06041666666666667,0.0,0.03609756097560975,0.06041666666666667,0.0,0.0,0.0,0.0,fashion_mnist,101,0.1
coda_sc,mixed,0.909,20.289244791666672,19.199,0.0,0.0,0.010145088583333333,0.9924166666666666,0.0,0.007583333333333333,0.08875640272063146,0.0,0.0,0.0,0.0,0.007583333333333333,fashion_mnist,101,0.1
coda_risk,mixed,0.94,28.29016535833334,60.7726,0.0,0.0,0.014145326916666666,0.9395833333333333,0.0,0.06041666666666667,0.03609756097560975,0.0,0.0,0.0,0.0,0.06041666666666667,fashion_mnist,101,0.1
local_only,wifi,0.87875,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,7,0.1
cloud_only,wifi,0.87875,41.24975379192789,79.87174655377552,0.06433333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
static_split,wifi,0.87875,41.24975379192789,79.87174655377552,0.06433333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
oracle_split,wifi,0.87875,41.24975379192789,79.87174655377552,0.06433333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
confidence_exit,wifi,0.8708333333333333,34.84549081710167,65.0217,0.00825,0.36775,0.015084518583333335,0.8774166666666666,0.12258333333333334,0.0,0.08015955931237534,0.12258333333333334,0.0,0.0,0.0,0.0,cifar10,7,0.1
branchynet,wifi,0.8711666666666666,35.6755598968132,65.0217,0.008666666666666666,0.39775,0.015297007083333335,0.8674166666666666,0.13258333333333333,0.0,0.07743299068114132,0.13258333333333333,0.0,0.0,0.0,0.0,cifar10,7,0.1
deadline_greedy,wifi,0.87875,41.24975379192789,79.87174655377552,0.06433333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
aodpart,wifi,0.8708333333333333,34.84549081710167,65.0217,0.00825,0.36775,0.015084518583333335,0.8774166666666666,0.12258333333333334,0.0,0.08015955931237534,0.12258333333333334,0.0,0.0,0.0,0.0,cifar10,7,0.1
conformal_exit,wifi,0.8595,33.3435527823451,65.0217,0.0020833333333333333,0.07625,0.016175245916666667,0.9745833333333334,0.025416666666666667,0.0,0.1304831124412142,0.025416666666666667,0.0,0.0,0.0,0.0,cifar10,7,0.1
