method,profile,accuracy,mean_latency_ms,p95_latency_ms,deadline_miss_rate,mean_upload_kb,mean_energy_j,exit_rate,offload_rate,local_rate,selective_error,action_cloud_raw_rate,action_split_l1_rate,action_split_l2_rate,action_split_l3_rate,action_local_full_rate,dataset,seed,alpha,raw_input_scale,payload_scale
deadline_greedy,lte,0.8801666666666667,93.49737489674035,150.59031047249175,0.68,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
oracle_split,lte,0.8801666666666667,93.49737489674035,150.59031047249175,0.68,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
coda_split_controller,lte,0.8801666666666667,93.49737489674035,150.59031047249175,0.68,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
coda_controller,lte,0.8801666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,29,0.1,128.0,0.125
cloud_only,congested,0.8801666666666667,1000.8962949960629,2208.3513180976042,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
deadline_greedy,congested,0.8801666666666667,154.83202227778798,301.6749702182076,0.9345,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
oracle_split,congested,0.8801666666666667,154.83195478536834,301.6749702182076,0.9345,1.9998333333333334,0.008944807333333334,0.0,1.0,0.0,0.0,0.0,0.9998333333333334,0.00016666666666666666,0.0,0.0,cifar10,29,0.1,128.0,0.125
coda_split_controller,congested,0.8801666666666667,154.83202227778798,301.6749702182076,0.9345,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
coda_controller,congested,0.8801666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,29,0.1,128.0,0.125
cloud_only,mixed,0.8801666666666667,735.5815787023331,2274.94820419256,0.9973333333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
deadline_greedy,mixed,0.8801666666666667,197.09095458803202,514.6533468248449,0.8526666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
oracle_split,mixed,0.8801666666666667,197.08926747149167,514.6533468248449,0.8526666666666667,2.1271666666666667,0.009005826333333335,0.0,1.0,0.0,0.0,0.0003333333333333333,0.9995,0.00016666666666666666,0.0,0.0,cifar10,29,0.1,128.0,0.125
coda_split_controller,mixed,0.8801666666666667,197.09095458803202,514.6533468248449,0.8526666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,29,0.1,128.0,0.125
coda_controller,mixed,0.8801666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,29,0.1,128.0,0.125
cloud_only,wifi,0.8778333333333334,125.22832651728845,186.45853022734752,0.9723333333333334,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
deadline_greedy,wifi,0.8778333333333334,57.03983885913321,95.28120443602123,0.15433333333333332,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
oracle_split,wifi,0.8778333333333334,57.03983885913321,95.28120443602123,0.15433333333333332,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
coda_split_controller,wifi,0.8778333333333334,57.03983885913321,95.28120443602123,0.15433333333333332,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
coda_controller,wifi,0.8778333333333334,61.17062736804414,61.2444,0.0023333333333333335,0.02666666666666667,0.030332946666666662,0.0,0.013333333333333334,0.9866666666666667,0.0,0.0,0.013333333333333334,0.0,0.0,0.9866666666666667,cifar10,42,0.1,128.0,0.125
cloud_only,lte,0.8778333333333334,361.8449804695514,620.3060374411109,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
deadline_greedy,lte,0.8778333333333334,93.50893663237542,150.12105269343755,0.6861666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
oracle_split,lte,0.8778333333333334,93.50893663237542,150.12105269343755,0.6861666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
coda_split_controller,lte,0.8778333333333334,93.50893663237542,150.12105269343755,0.6861666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
coda_controller,lte,0.8778333333333334,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,42,0.1,128.0,0.125
cloud_only,congested,0.8778333333333334,985.8916500543462,2143.2179541325086,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
deadline_greedy,congested,0.8778333333333334,154.37223980239003,294.73787490114876,0.9285,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
oracle_split,congested,0.8778333333333334,154.37223980239003,294.73787490114876,0.9285,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
coda_split_controller,congested,0.8778333333333334,154.37223980239003,294.73787490114876,0.9285,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
coda_controller,congested,0.8778333333333334,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,42,0.1,128.0,0.125
cloud_only,mixed,0.8778333333333334,686.6809062241462,2141.2728520904475,0.9975,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
deadline_greedy,mixed,0.8778333333333334,185.19527658336773,494.4003234746473,0.8366666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
oracle_split,mixed,0.8778333333333334,185.1945868868352,494.4003234746473,0.8366666666666667,2.1271666666666667,0.009005826333333335,0.0,1.0,0.0,0.0,0.0003333333333333333,0.9995,0.00016666666666666666,0.0,0.0,cifar10,42,0.1,128.0,0.125
coda_split_controller,mixed,0.8778333333333334,185.19527658336773,494.4003234746473,0.8366666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,42,0.1,128.0,0.125
coda_controller,mixed,0.8778333333333334,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,42,0.1,128.0,0.125
cloud_only,wifi,0.8898333333333334,125.1313343816031,183.86445473608217,0.97,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
deadline_greedy,wifi,0.8898333333333334,56.89284633431108,94.17035847808766,0.1525,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
oracle_split,wifi,0.8898333333333334,56.89284633431108,94.17035847808766,0.1525,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
coda_split_controller,wifi,0.8898333333333334,56.89284633431108,94.17035847808766,0.1525,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
coda_controller,wifi,0.8898333333333334,61.24129675728141,61.2444,0.0006666666666666666,0.006333333333333333,0.03055334983333333,0.0,0.0031666666666666666,0.9968333333333333,0.0,0.0,0.0031666666666666666,0.0,0.0,0.9968333333333333,cifar10,101,0.1,128.0,0.125
cloud_only,lte,0.8898333333333334,361.761041032957,627.9901156215255,0.9998333333333334,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
deadline_greedy,lte,0.8898333333333334,93.23885257771406,149.6343932463175,0.6803333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
oracle_split,lte,0.8898333333333334,93.23885257771406,149.6343932463175,0.6803333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
coda_split_controller,lte,0.8898333333333334,93.23885257771406,149.6343932463175,0.6803333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
coda_controller,lte,0.8898333333333334,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,101,0.1,128.0,0.125
cloud_only,congested,0.8898333333333334,1008.1891505502463,2235.5723573354026,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
deadline_greedy,congested,0.8898333333333334,154.10383299016587,298.4545512772976,0.932,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
oracle_split,congested,0.8898333333333334,154.10383299016587,298.4545512772976,0.932,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
coda_split_controller,congested,0.8898333333333334,154.10383299016587,298.4545512772976,0.932,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
coda_controller,congested,0.8898333333333334,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,101,0.1,128.0,0.125
cloud_only,mixed,0.8898333333333334,724.4903863758371,2198.4105867468684,0.9965,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
deadline_greedy,mixed,0.8898333333333334,200.72147540681024,554.1534482239164,0.844,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
oracle_split,mixed,0.8898333333333334,200.71920436483995,554.1534482239164,0.844,2.4451666666666667,0.009161988500000003,0.0,1.0,0.0,0.0,0.0011666666666666668,0.9983333333333333,0.0005,0.0,0.0,cifar10,101,0.1,128.0,0.125
coda_split_controller,mixed,0.8898333333333334,200.72147540681024,554.1534482239164,0.844,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,128.0,0.125
coda_controller,mixed,0.8898333333333334,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,101,0.1,128.0,0.125
cloud_only,wifi,0.961,125.561758540704,186.16636162288606,0.954,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
deadline_greedy,wifi,0.961,57.02661631553061,95.45356243817359,0.112,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
oracle_split,wifi,0.961,57.02661631553061,95.45356243817359,0.112,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
coda_split_controller,wifi,0.961,57.02661631553061,95.45356243817359,0.112,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
coda_controller,wifi,0.961,61.25179041396243,61.2444,0.0005,0.005,0.030567802499999998,0.0,0.0025,0.9975,0.0,0.0,0.0025,0.0,0.0,0.9975,svhn,7,0.1,128.0,0.125
cloud_only,lte,0.961,358.51382902902645,618.9273202636886,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
deadline_greedy,lte,0.961,92.66990404507735,149.28575695586775,0.5968333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
oracle_split,lte,0.961,92.66990404507735,149.28575695586775,0.5968333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
coda_split_controller,lte,0.961,92.66990404507735,149.28575695586775,0.5968333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
coda_controller,lte,0.961,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1,128.0,0.125
cloud_only,congested,0.961,1005.4054865162177,2268.754642309336,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
deadline_greedy,congested,0.961,150.41267284635174,286.07406337223154,0.8968333333333334,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
oracle_split,congested,0.961,150.41258607479148,286.07406337223154,0.8968333333333334,1.9998333333333334,0.008944807333333334,0.0,1.0,0.0,0.0,0.0,0.9998333333333334,0.00016666666666666666,0.0,0.0,svhn,7,0.1,128.0,0.125
coda_split_controller,congested,0.961,150.41267284635174,286.07406337223154,0.8968333333333334,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
coda_controller,congested,0.961,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1,128.0,0.125
cloud_only,mixed,0.961,677.7320308695806,2061.492770303128,0.9956666666666667,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
deadline_greedy,mixed,0.961,185.62365692995527,491.09836851451234,0.8038333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
oracle_split,mixed,0.961,185.6230171374158,491.09836851451234,0.8038333333333333,2.1905,0.009039950500000003,0.0,1.0,0.0,0.0,0.0005,0.999,0.0005,0.0,0.0,svhn,7,0.1,128.0,0.125
coda_split_controller,mixed,0.961,185.62365692995527,491.09836851451234,0.8038333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,128.0,0.125
coda_controller,mixed,0.961,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1,128.0,0.125
cloud_only,wifi,0.9615,125.40936311807634,184.88646741108602,0.951,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
deadline_greedy,wifi,0.9615,56.92437411085295,94.109903858513,0.11216666666666666,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
oracle_split,wifi,0.9615,56.92437411085295,94.109903858513,0.11216666666666666,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
coda_split_controller,wifi,0.9615,56.92437411085295,94.109903858513,0.11216666666666666,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
coda_controller,wifi,0.9615,61.20421393831112,61.2444,0.0013333333333333333,0.021666666666666667,0.030387144166666664,0.0,0.010833333333333334,0.9891666666666666,0.0,0.0,0.010833333333333334,0.0,0.0,0.9891666666666666,svhn,13,0.1,128.0,0.125
cloud_only,lte,0.9615,360.5664084934493,614.3515636849509,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
deadline_greedy,lte,0.9615,93.81466928213132,150.79468624597826,0.6048333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
oracle_split,lte,0.9615,93.81466928213132,150.79468624597826,0.6048333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
coda_split_controller,lte,0.9615,93.81466928213132,150.79468624597826,0.6048333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
coda_controller,lte,0.9615,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1,128.0,0.125
cloud_only,congested,0.9615,997.4408441497328,2190.3682462051875,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
deadline_greedy,congested,0.9615,155.46415662189946,302.8952395671576,0.9033333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
oracle_split,congested,0.9615,155.46415662189946,302.8952395671576,0.9033333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
coda_split_controller,congested,0.9615,155.46415662189946,302.8952395671576,0.9033333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
coda_controller,congested,0.9615,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1,128.0,0.125
cloud_only,mixed,0.9615,686.0903094214954,2097.7689229284733,0.9963333333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
deadline_greedy,mixed,0.9615,188.3642372136121,501.1703125467308,0.8143333333333334,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
oracle_split,mixed,0.9615,188.36124959877708,501.1703125467308,0.8143333333333334,2.381666666666667,0.009129671666666669,0.0,1.0,0.0,0.0,0.001,0.9986666666666667,0.0003333333333333333,0.0,0.0,svhn,13,0.1,128.0,0.125
coda_split_controller,mixed,0.9615,188.3642372136121,501.1703125467308,0.8143333333333334,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,128.0,0.125
coda_controller,mixed,0.9615,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1,128.0,0.125
cloud_only,wifi,0.958,124.9835683957682,184.24098345727276,0.9533333333333334,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
deadline_greedy,wifi,0.958,56.95405077428588,95.29723184552384,0.11383333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
oracle_split,wifi,0.958,56.95405077428588,95.29723184552384,0.11383333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
coda_split_controller,wifi,0.958,56.95405077428588,95.29723184552384,0.11383333333333333,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
coda_controller,wifi,0.958,61.11861432017645,61.2444,0.0018333333333333333,0.04133333333333333,0.03017396733333333,0.0,0.020666666666666667,0.9793333333333333,0.0,0.0,0.020666666666666667,0.0,0.0,0.9793333333333333,svhn,29,0.1,128.0,0.125
cloud_only,lte,0.958,364.3673225496021,630.6774379601488,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
deadline_greedy,lte,0.958,93.92655382320035,149.92915906609664,0.611,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
oracle_split,lte,0.958,93.92655382320035,149.92915906609664,0.611,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
coda_split_controller,lte,0.958,93.92655382320035,149.92915906609664,0.611,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
coda_controller,lte,0.958,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1,128.0,0.125
cloud_only,congested,0.958,1000.867307663294,2190.8066696513692,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
deadline_greedy,congested,0.958,154.43646731706892,297.51014122461424,0.901,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
oracle_split,congested,0.958,154.43646731706892,297.51014122461424,0.901,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
coda_split_controller,congested,0.958,154.43646731706892,297.51014122461424,0.901,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
coda_controller,congested,0.958,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1,128.0,0.125
cloud_only,mixed,0.958,736.9284054257761,2249.0667585448136,0.9965,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
deadline_greedy,mixed,0.958,195.27177343773783,509.537404821925,0.8195,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
oracle_split,mixed,0.958,195.26991828086565,509.537404821925,0.8195,2.1905,0.009039950500000001,0.0,1.0,0.0,0.0,0.0005,0.999,0.0005,0.0,0.0,svhn,29,0.1,128.0,0.125
coda_split_controller,mixed,0.958,195.27177343773783,509.537404821925,0.8195,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,128.0,0.125
coda_controller,mixed,0.958,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1,128.0,0.125
cloud_only,wifi,0.9605,125.49027058029776,186.19865952787126,0.9478333333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
deadline_greedy,wifi,0.9605,56.840956764969924,94.60517787739126,0.1175,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
oracle_split,wifi,0.9605,56.840956764969924,94.60517787739126,0.1175,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
coda_split_controller,wifi,0.9605,56.840956764969924,94.60517787739126,0.1175,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
coda_controller,wifi,0.9605,61.22624383852039,61.2444,0.0006666666666666666,0.012666666666666666,0.030484699666666663,0.0,0.006333333333333333,0.9936666666666667,0.0,0.0,0.006333333333333333,0.0,0.0,0.9936666666666667,svhn,42,0.1,128.0,0.125
cloud_only,lte,0.9605,358.5944356504982,622.1940079147962,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
deadline_greedy,lte,0.9605,92.88860561403371,150.37342092792323,0.5945,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
oracle_split,lte,0.9605,92.88860561403371,150.37342092792323,0.5945,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
coda_split_controller,lte,0.9605,92.88860561403371,150.37342092792323,0.5945,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
coda_controller,lte,0.9605,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1,128.0,0.125
cloud_only,congested,0.9605,998.1796915763413,2208.4679888947658,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
deadline_greedy,congested,0.9605,155.25267456751604,290.1856781819885,0.9111666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
oracle_split,congested,0.9605,155.25267456751604,290.1856781819885,0.9111666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
coda_split_controller,congested,0.9605,155.25267456751604,290.1856781819885,0.9111666666666667,2.0,0.008943000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,128.0,0.125
coda_controller,congested,0.9605,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1,128.0,0.125
